5.654556486190105034e+02,-2.474158840953565232e+03
5.369871264369409118e+02,-2.415106763182742270e+03
5.363048865984536633e+02,-2.339399248797735254e+03
5.600057223707157164e+02,-2.403787945208090605e+03
5.919387695086142003e+02,-2.518740317274563040e+03
5.240489126835007028e+02,-2.471162315692348329e+03
5.328753715058257967e+02,-2.377735060406937919e+03
5.856019794664210849e+02,-2.449396657232683538e+03
5.311504566057748207e+02,-2.376372495872506988e+03
5.531626589241233205e+02,-2.380103599567387391e+03
6.287053825984179412e+02,-2.404128669272066418e+03
5.820137420827035157e+02,-2.453411360987996432e+03
5.807963333415780198e+02,-2.444368798280222563e+03
5.166912422971953447e+02,-2.376483827402789302e+03
5.132825678640685965e+02,-2.366084854647601333e+03
6.546707711725492800e+02,-2.359583881568332799e+03
4.715914237232006485e+02,-2.428257216296385650e+03
4.793944370783922864e+02,-2.297196864083530727e+03
4.936172392067898613e+02,-2.430918013843123845e+03
5.986868876228865020e+02,-2.394420501870646149e+03
5.643983028008146903e+02,-2.383929846612162692e+03
5.236553502218405356e+02,-2.375560249377230775e+03
5.547806604748359405e+02,-2.377691925701223681e+03
6.037767437896205820e+02,-2.450970054259821154e+03
5.159361093706704651e+02,-2.355597657082219030e+03
5.358820912501505518e+02,-2.393693115292898710e+03
6.429138996151307310e+02,-2.320784435950693478e+03
5.554654170113021792e+02,-2.433461022777179551e+03
4.653595755477172133e+02,-2.449652378836155549e+03
6.014770219564843501e+02,-2.405502193911518134e+03
5.629479064634708720e+02,-2.378341346199384589e+03
4.693567026766605181e+02,-2.414626467880868859e+03
4.715246093277177124e+02,-2.423527018716279599e+03
5.273139500093534480e+02,-2.344838913092341500e+03
5.817079756703884641e+02,-2.372208324453139994e+03
4.852474228941060801e+02,-2.361868707096321032e+03
5.363356017077601336e+02,-2.456928856362661463e+03
5.897184737663615124e+02,-2.447533884573084379e+03
6.625351982470178882e+02,-2.384495300671724181e+03
5.549243933861262121e+02,-2.456553156061097070e+03
5.456348341732077643e+02,-2.476612913806123743e+03
5.561875664982848093e+02,-2.405344534568749623e+03
5.217207047270205749e+02,-2.388870452239572387e+03
5.413061814989340519e+02,-2.382364465087606277e+03
5.748021146040018721e+02,-2.438431505663365442e+03
4.856300227010240178e+02,-2.416787522966416873e+03
5.027152904998519034e+02,-2.366390369103581634e+03
5.359670397886230830e+02,-2.396630076968088360e+03
5.414035906922105141e+02,-2.411265621679644482e+03
4.584096638115291285e+02,-2.363850455249004426e+03
5.578456759974162651e+02,-2.475348007683193828e+03
5.389346236011591600e+02,-2.383409052676610372e+03
5.444166231665301439e+02,-2.433588220781322889e+03
4.890281576880496459e+02,-2.445443163802628078e+03
5.135344389075562503e+02,-2.531716788774725501e+03
5.849675268620432007e+02,-2.456177537025936999e+03
5.711153531379164860e+02,-2.411479740843306445e+03
5.576143311927835384e+02,-2.390697280102312561e+03
5.988612715955061958e+02,-2.480638738354746238e+03
5.556712274696742497e+02,-2.374187179749950701e+03
4.967871720475398547e+02,-2.415655204402318304e+03
5.469461677425907737e+02,-2.395035740244111821e+03
5.592796593214671930e+02,-2.491269608173914548e+03
5.581572241541515496e+02,-2.413335836533023212e+03
5.683806220573347900e+02,-2.424672215231101745e+03
4.961597918876446442e+02,-2.458920847869950649e+03
5.796240875105914938e+02,-2.354053075308109328e+03
4.926929930478283950e+02,-2.398997170867630757e+03
5.008128648508082392e+02,-2.415174531881820712e+03
5.048153592859165428e+02,-2.358222546431789851e+03
5.024558801520759062e+02,-2.441817784243145979e+03
6.135324657514154296e+02,-2.480070253011278965e+03
5.888052739035531431e+02,-2.412906889933533421e+03
5.347497344859191344e+02,-2.507053993418348455e+03
6.300308012581729145e+02,-2.404892971596985262e+03
6.263932279389616724e+02,-2.487529253164319925e+03
5.951295412810287644e+02,-2.446743018993285659e+03
5.647596016360914746e+02,-2.384622453548817248e+03
5.366966892580920785e+02,-2.381174343926745678e+03
5.949420516098485905e+02,-2.406527522407518973e+03
5.865004862847205231e+02,-2.402171063315478023e+03
5.544464943196035165e+02,-2.355207132628298496e+03
5.541298361238939378e+02,-2.370143081489794895e+03
5.912971482608068072e+02,-2.428858506625448172e+03
5.880097833475157358e+02,-2.493487881246174311e+03
5.707945188305820921e+02,-2.545216694688313964e+03
5.634438088528233948e+02,-2.475445415770027466e+03
5.843809512158280768e+02,-2.350479778356458610e+03
4.900322457454241771e+02,-2.261452747730314059e+03
5.427078820422993886e+02,-2.429687564623737671e+03
5.075840348932160850e+02,-2.357235785514852523e+03
4.927123704874886130e+02,-2.433846345765241949e+03
5.833898586243744830e+02,-2.478852576535246044e+03
5.565208157620174916e+02,-2.461759461217759963e+03
4.956946666633789391e+02,-2.391698058666820089e+03
4.916668511954831047e+02,-2.462234696825912124e+03
5.386333911323856682e+02,-2.335871747306015095e+03
5.565744717222995632e+02,-2.463065992645138977e+03
5.030551459464768982e+02,-2.459846318670341589e+03
5.945813365059200351e+02,-2.366603372485476939e+03
2.053778352757514767e+03,-1.997926054711270126e+03
2.140316477467245477e+03,-2.082272047974204270e+03
2.054463225367567702e+03,-2.051092586527493495e+03
2.074114927120128414e+03,-1.926207236753130019e+03
1.989159696003667250e+03,-2.031526949036047426e+03
2.050251935637037150e+03,-1.979801485871283603e+03
1.969168002218438460e+03,-2.015081058756474249e+03
2.105145358645410852e+03,-2.023446978983666440e+03
2.016393844955673785e+03,-1.941670558069622302e+03
2.008260312875745740e+03,-2.006563382723564246e+03
2.050017986592005855e+03,-1.977024056781806166e+03
2.074563732758839251e+03,-2.034200197181628710e+03
2.084303531709883828e+03,-1.971996005123956138e+03
2.046495241490132912e+03,-2.048531194413109006e+03
2.036313854561792368e+03,-2.049243702547785233e+03
2.079685084090998771e+03,-1.956868660428246585e+03
2.059094883428353114e+03,-1.986640322375968481e+03
2.127186515987744315e+03,-1.984981053142448673e+03
2.084979779815419533e+03,-1.958947720674666243e+03
2.090953557215342698e+03,-2.021624109944455540e+03
2.110222256730664412e+03,-1.874818035308323942e+03
2.055699656305798726e+03,-2.059997099911399346e+03
2.064176383279238053e+03,-2.022003634716758825e+03
2.053959057217896770e+03,-1.971567047813872705e+03
2.149113552468061243e+03,-1.978362625444600098e+03
2.039280792384580309e+03,-1.957398457494998638e+03
2.065669903160666763e+03,-2.013810312680728885e+03
2.097156845198624524e+03,-2.001531690130859261e+03
1.935348388023801363e+03,-2.015145362983236737e+03
2.087249348130043018e+03,-1.958679757496850016e+03
2.062908189907272572e+03,-2.091731175280017851e+03
2.069994153445205939e+03,-2.031029774662179307e+03
2.067148098307339296e+03,-2.060985904615974050e+03
2.049068549114780581e+03,-2.039491269077973129e+03
2.007140480342315414e+03,-2.005255592911287067e+03
2.045719956573308309e+03,-1.988410131472610146e+03
2.024789299642504830e+03,-1.983282317420385880e+03
2.065233492245453817e+03,-1.979386759700796574e+03
1.930629268132167454e+03,-2.027302673099682124e+03
2.033008925421831236e+03,-1.946127196287270863e+03
2.047157283477215969e+03,-1.998906009297000764e+03
2.081471072641438241e+03,-2.018622901173919445e+03
2.108922053887471975e+03,-1.937765479753701129e+03
2.042572398747456646e+03,-1.987783198613113882e+03
2.051977254316049311e+03,-1.971913967421019152e+03
2.083913335098951848e+03,-2.008556833661584506e+03
2.043799077080709139e+03,-2.017524677328536654e+03
1.992940252349989805e+03,-1.993478780162030034e+03
1.967483543366513686e+03,-1.991214855575795355e+03
2.031836680971448232e+03,-1.994341663782943215e+03
1.984464256691406263e+03,-1.958871817599693259e+03
2.063338646259507641e+03,-2.000037478091488083e+03
2.109348662763356060e+03,-1.971693990907132729e+03
2.048660012964512589e+03,-1.959766257121803619e+03
2.031571008362752536e+03,-2.027544548014845304e+03
1.972434561300521636e+03,-1.969002077713893868e+03
2.063896306202457708e+03,-2.085032712783105580e+03
2.043646930916448582e+03,-1.964079968593016702e+03
2.125165233112198621e+03,-1.940056978050169619e+03
2.018125534326569323e+03,-1.954222166837705799e+03
2.047220290638536198e+03,-1.967216249681112458e+03
2.053863854922683004e+03,-2.044041689568512538e+03
2.049596627911460018e+03,-1.987855427430180725e+03
2.033483033703867250e+03,-1.983779750075508218e+03
2.035498124848209045e+03,-2.037421952514013810e+03
2.126058785175740923e+03,-2.069364649307498439e+03
1.994626463174856326e+03,-2.016727265451743733e+03
2.012006181000113202e+03,-1.953656838553784837e+03
2.088612320043179352e+03,-1.984184714127491134e+03
2.055707042939167877e+03,-1.968510949359463666e+03
2.011055444608608241e+03,-1.953442221357401195e+03
2.062691119915474701e+03,-1.994034868577827865e+03
2.070740250246510641e+03,-1.972833528334597759e+03
