8.282364356139414241e+00,8.614738827324639203e+01
1.478169964116290380e+01,7.604925858159141683e+01
2.134077324642215601e+01,7.699959362272873875e+01
-9.192066454805479125e+00,9.001737652525616795e+01
-3.104771282420125900e+00,8.409191182892550387e+01
2.438271171243054880e+01,9.306055373594384150e+01
-5.027199741952612655e+00,9.324278831551342250e+01
1.451003030511274083e+01,8.176904714400197349e+01
9.988869840326454863e+00,8.881043590444835445e+01
2.915209133459077506e+00,8.119316624016565243e+01
6.865930684858415844e+00,9.130085018660501817e+01
2.308314309556796928e+01,8.353307389369355462e+01
1.895085623499708660e+01,6.721566861356934908e+01
1.016495980440625502e+00,6.872097915231979925e+01
1.497069718915745007e+01,8.291182380203562730e+01
3.952608803273660598e+00,8.602858801124959598e+01
1.953952639756961318e+01,7.295074988380925163e+01
4.199999788276791435e+00,7.639649121135332166e+01
1.640817471652026072e+01,8.213777554619757382e+01
6.089094240893651033e+00,7.801065093451309451e+01
2.126733753640244373e+01,8.387093664640821089e+01
1.624561599040365678e+01,8.803170419315840434e+01
1.169742679790686424e+01,8.264138035740022303e+01
1.373493420056671965e+01,8.147335534781591093e+01
-1.022765421528453622e+01,8.509376041096307119e+01
-1.793821168131268351e+00,7.812011233478462202e+01
2.120862351084302588e+01,7.654736338305896481e+01
1.206170510857232081e+01,8.171236014828762961e+01
5.111449105140488669e+00,7.954016421062539166e+01
4.280861484660553273e+00,9.131763381248433120e+01
1.847899691939737465e+00,7.471684235695855136e+01
2.159046980675829275e+01,6.799009695338442327e+01
3.970635079438986637e+00,7.132082459760212600e+01
4.626305712945105952e+00,8.820097088476548208e+01
7.363488795025212141e+00,7.101336451253942528e+01
2.666332775202933902e+01,5.686854357930612025e+01
2.260462219580054111e+00,7.771898037626149858e+01
1.926164822085089412e+01,8.317951909490457751e+01
9.759106113064660804e+00,9.171282549318576116e+01
2.542761242415011935e+01,6.995134837701110087e+01
2.569146696538892627e+01,1.021382872193761102e+02
2.134589207301862857e+01,8.511046925858651946e+01
1.098742418760756401e+01,9.233012624048062378e+01
1.768083541161792382e+01,7.395541168067684623e+01
5.643980300539325867e+00,8.023706642041875625e+01
1.019048784599365121e+01,8.794955582824256624e+01
1.891420805030286800e+01,8.449750268387425933e+01
2.504339597098326209e-01,8.515672762567066911e+01
2.018127768254825227e+01,7.993153594370077997e+01
2.676820307191393766e+01,7.212112390990249366e+01
3.913584409868482439e+00,7.658325640113885413e+01
9.335889705549345052e+00,7.253856149677139342e+01
1.244791984636076876e+00,8.086052911143377742e+01
1.229432719059837709e+01,8.088907497197864416e+01
1.611872091519252237e+01,5.764910692552155780e+01
-2.235172059929444899e+00,8.987872990745789537e+01
6.352170130737668785e+00,8.941280949268698919e+01
2.581418218799055708e+01,6.916219832707619730e+01
2.878979211073519195e+01,7.200486225076201663e+01
7.872040304360526264e+00,1.000647863674577422e+02
1.821976573050058335e+01,9.249108626128769117e+01
1.383680893746111096e+01,7.802726647889616629e+01
1.515059922313687224e+01,6.640092471140499697e+01
1.460971746439675023e+01,9.303071634987379923e+01
2.586422627841561095e+01,8.537498773096673688e+01
